Date,"Volatility of Returns (Session:London 0-7 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-08-08,6.5,0.6888363538026242,0.6888363538026242
2023-08-09,4.25,-0.18009751015610284,-0.18009751015610284
2023-08-15,4.5,-0.08354930304957763,-0.08354930304957763
2023-08-16,4.5,-0.08354930304957763,-0.08354930304957763
2023-08-17,3.75,-0.3731939243691533,-0.3731939243691533
2023-08-18,4.75,0.012998904056947596,0.012998904056947596
2023-08-21,3.7559814453127274,-0.37088393308575507,-0.37088393308575507
2023-08-22,4.5,-0.08354930304957763,-0.08354930304957763
2023-08-23,6.5,0.6888363538026242,0.6888363538026242
2023-08-24,3.75,-0.3731939243691533,-0.3731939243691533
2023-08-28,3.75,-0.3731939243691533,-0.3731939243691533
2023-08-29,4.0,-0.2766457172626281,-0.2766457172626281
2023-09-05,8.75,1.5577702177613513,1.5577702177613513
2023-09-06,10.0,2.0405112532939773,2.0405112532939773
2023-09-07,8.75,1.5577702177613513,1.5577702177613513
2023-09-08,9.25,1.7508666319744015,1.7508666319744015
2023-09-12,7.0,0.8819327680156746,0.8819327680156746
2023-09-18,7.25,0.9784809751221998,0.9784809751221998
2023-09-19,2.25,-0.9524831670083046,-0.9524831670083046
2023-09-20,3.5,-0.4697421314756785,-0.4697421314756785
2023-09-21,3.0,-0.662838545688729,-0.662838545688729
2023-09-22,4.75,0.012998904056947596,0.012998904056947596
2023-09-25,4.75,0.012998904056947596,0.012998904056947596
2023-09-26,6.0,0.4957399395895737,0.4957399395895737
2023-09-27,3.75,-0.3731939243691533,-0.3731939243691533
2023-10-02,4.25,-0.18009751015610284,-0.18009751015610284
2023-10-03,4.5,-0.08354930304957763,-0.08354930304957763
2023-10-04,8.25,1.3646738035483008,1.3646738035483008
2023-10-05,4.75,0.012998904056947596,0.012998904056947596
2023-10-09,3.5,-0.4697421314756785,-0.4697421314756785
2023-10-16,4.75,0.012998904056947596,0.012998904056947596
2023-10-17,3.25,-0.5662903385822038,-0.5662903385822038
2023-10-18,5.5,0.3026435253765233,0.3026435253765233
2023-10-19,3.5,-0.4697421314756785,-0.4697421314756785
2023-10-20,3.75,-0.3731939243691533,-0.3731939243691533
2023-10-23,5.25,0.20609531826999805,0.20609531826999805
2023-10-24,6.75,0.7853845609091494,0.7853845609091494
2023-10-25,5.5,0.3026435253765233,0.3026435253765233
2023-10-30,5.0,0.10954711116347282,0.10954711116347282
2023-10-31,7.0,0.8819327680156746,0.8819327680156746
2023-11-01,3.25,-0.5662903385822038,-0.5662903385822038
2023-11-02,5.5,0.3026435253765233,0.3026435253765233
2023-11-06,2.75,-0.7593867527952541,-0.7593867527952541
2023-11-07,8.0,1.2681255964417755,1.2681255964417755
2023-11-08,3.75,-0.3731939243691533,-0.3731939243691533
2023-11-09,5.5,0.3026435253765233,0.3026435253765233
2023-11-16,2.5,-0.8559349599017794,-0.8559349599017794
2023-11-17,9.25,1.7508666319744015,1.7508666319744015
2023-11-20,3.75,-0.3731939243691533,-0.3731939243691533
2023-11-21,3.75,-0.3731939243691533,-0.3731939243691533
2023-11-23,5.75,0.3991917324830485,0.3991917324830485
2023-11-27,3.7559814453127274,-0.37088393308575507,-0.37088393308575507
2023-11-28,3.75,-0.3731939243691533,-0.3731939243691533
2023-12-01,4.5,-0.08354930304957763,-0.08354930304957763
2023-12-04,3.25,-0.5662903385822038,-0.5662903385822038
2023-12-05,3.5,-0.4697421314756785,-0.4697421314756785
2023-12-06,4.75,0.012998904056947596,0.012998904056947596
2023-12-07,5.25,0.20609531826999805,0.20609531826999805
2023-12-14,7.75,1.1715773893352504,1.1715773893352504
2023-12-15,6.25,0.592288146696099,0.592288146696099
2023-12-18,3.25,-0.5662903385822038,-0.5662903385822038
2023-12-19,4.5,-0.08354930304957763,-0.08354930304957763
2023-12-20,3.75,-0.3731939243691533,-0.3731939243691533
2023-12-26,1.75,-1.1455795812213552,-1.1455795812213552
2023-12-27,2.25,-0.9524831670083046,-0.9524831670083046
2023-12-28,2.25,-0.9524831670083046,-0.9524831670083046
2023-12-29,6.0,0.4957399395895737,0.4957399395895737
2024-01-02,5.0,0.10954711116347282,0.10954711116347282
2024-01-03,4.75,0.012998904056947596,0.012998904056947596
2024-01-04,7.0,0.8819327680156746,0.8819327680156746
2024-01-09,4.0,-0.2766457172626281,-0.2766457172626281
2024-01-10,5.75,0.3991917324830485,0.3991917324830485
2024-01-16,3.25,-0.5662903385822038,-0.5662903385822038
2024-01-17,4.0,-0.2766457172626281,-0.2766457172626281
2024-01-18,2.5,-0.8559349599017794,-0.8559349599017794
2024-01-22,5.0,0.10954711116347282,0.10954711116347282
2024-01-23,4.75,0.012998904056947596,0.012998904056947596
2024-01-24,3.75,-0.3731939243691533,-0.3731939243691533
2024-01-29,4.004028320312273,-0.2750900088474252,-0.2750900088474252
2024-01-30,3.5,-0.4697421314756785,-0.4697421314756785
2024-01-31,4.25,-0.18009751015610284,-0.18009751015610284
2024-02-01,3.0,-0.662838545688729,-0.662838545688729
2024-02-05,4.75,0.012998904056947596,0.012998904056947596
2024-02-06,4.75,0.012998904056947596,0.012998904056947596
2024-02-07,4.5,-0.08354930304957763,-0.08354930304957763
2024-02-08,4.0,-0.2766457172626281,-0.2766457172626281
2024-02-15,3.25,-0.5662903385822038,-0.5662903385822038
2024-02-20,4.25,-0.18009751015610284,-0.18009751015610284
2024-02-21,3.0,-0.662838545688729,-0.662838545688729
2024-02-22,2.75,-0.7593867527952541,-0.7593867527952541
2024-02-23,3.0,-0.662838545688729,-0.662838545688729
2024-02-26,3.5,-0.4697421314756785,-0.4697421314756785
2024-02-27,3.75,-0.3731939243691533,-0.3731939243691533
2024-03-04,2.75,-0.7593867527952541,-0.7593867527952541
2024-03-05,3.5,-0.4697421314756785,-0.4697421314756785
2024-03-06,3.0,-0.662838545688729,-0.662838545688729
2024-03-07,2.75,-0.7593867527952541,-0.7593867527952541
2024-03-13,3.5,-0.4697421314756785,-0.4697421314756785
2024-03-18,2.5,-0.8559349599017794,-0.8559349599017794
2024-03-19,3.0,-0.662838545688729,-0.662838545688729
2024-03-20,2.5,-0.8559349599017794,-0.8559349599017794
2024-03-21,5.5,0.3026435253765233,0.3026435253765233
2024-03-22,1.5,-1.2421277883278803,-1.2421277883278803
2024-03-25,3.0,-0.662838545688729,-0.662838545688729
2024-03-26,2.25,-0.9524831670083046,-0.9524831670083046
2024-03-27,2.0,-1.0490313741148298,-1.0490313741148298
2024-04-01,2.5,-0.8559349599017794,-0.8559349599017794
2024-04-02,5.0,0.10954711116347282,0.10954711116347282
2024-04-03,3.5,-0.4697421314756785,-0.4697421314756785
2024-04-04,2.0,-1.0490313741148298,-1.0490313741148298
2024-04-09,3.75,-0.3731939243691533,-0.3731939243691533
2024-04-15,3.75,-0.3731939243691533,-0.3731939243691533
2024-04-16,5.0,0.10954711116347282,0.10954711116347282
2024-04-17,5.75,0.3991917324830485,0.3991917324830485
2024-04-18,3.0,-0.662838545688729,-0.662838545688729
2024-04-19,6.75,0.7853845609091494,0.7853845609091494
2024-04-22,3.5,-0.4697421314756785,-0.4697421314756785
2024-04-23,3.25,-0.5662903385822038,-0.5662903385822038
2024-04-24,2.5,-0.8559349599017794,-0.8559349599017794
2024-04-29,4.0,-0.2766457172626281,-0.2766457172626281
2024-04-30,3.5,-0.4697421314756785,-0.4697421314756785
2024-05-01,2.25,-0.9524831670083046,-0.9524831670083046
2024-05-02,3.25,-0.5662903385822038,-0.5662903385822038
2024-05-06,4.25,-0.18009751015610284,-0.18009751015610284
2024-05-07,3.5,-0.4697421314756785,-0.4697421314756785
2024-05-08,2.75,-0.7593867527952541,-0.7593867527952541
2024-05-09,2.25,-0.9524831670083046,-0.9524831670083046
2024-05-16,3.25,-0.5662903385822038,-0.5662903385822038
2024-05-17,3.0,-0.662838545688729,-0.662838545688729
2024-05-20,2.0,-1.0490313741148298,-1.0490313741148298
2024-05-21,3.0,-0.662838545688729,-0.662838545688729
2024-05-22,4.0,-0.2766457172626281,-0.2766457172626281
2024-05-23,4.25,-0.18009751015610284,-0.18009751015610284
2024-05-28,2.25,-0.9524831670083046,-0.9524831670083046
2024-05-29,2.25,-0.9524831670083046,-0.9524831670083046
2024-06-03,3.25,-0.5662903385822038,-0.5662903385822038
2024-06-04,4.0,-0.2766457172626281,-0.2766457172626281
2024-06-05,2.5,-0.8559349599017794,-0.8559349599017794
2024-06-06,2.5,-0.8559349599017794,-0.8559349599017794
2024-06-11,4.5,-0.08354930304957763,-0.08354930304957763
2024-06-17,2.75,-0.7593867527952541,-0.7593867527952541
2024-06-18,4.0,-0.2766457172626281,-0.2766457172626281
2024-06-20,2.5,-0.8559349599017794,-0.8559349599017794
2024-06-21,5.0,0.10954711116347282,0.10954711116347282
2024-06-24,2.75,-0.7593867527952541,-0.7593867527952541
2024-06-25,3.25,-0.5662903385822038,-0.5662903385822038
2024-06-26,2.5,-0.8559349599017794,-0.8559349599017794
2024-07-01,3.5,-0.4697421314756785,-0.4697421314756785
2024-07-02,2.5,-0.8559349599017794,-0.8559349599017794
2024-07-09,1.75,-1.1455795812213552,-1.1455795812213552
2024-07-10,3.75,-0.3731939243691533,-0.3731939243691533
2024-07-15,4.25,-0.18009751015610284,-0.18009751015610284
2024-07-16,4.5,-0.08354930304957763,-0.08354930304957763
2024-07-17,3.0,-0.662838545688729,-0.662838545688729
2024-07-18,3.0,-0.662838545688729,-0.662838545688729
2024-07-19,4.0,-0.2766457172626281,-0.2766457172626281
2024-07-22,4.0,-0.2766457172626281,-0.2766457172626281
2024-07-23,3.25,-0.5662903385822038,-0.5662903385822038
2024-07-24,3.5,-0.4697421314756785,-0.4697421314756785
2024-07-29,2.75,-0.7593867527952541,-0.7593867527952541
2024-07-30,2.25,-0.9524831670083046,-0.9524831670083046
2024-07-31,2.5,-0.8559349599017794,-0.8559349599017794
2024-08-01,1.75,-1.1455795812213552,-1.1455795812213552
2024-08-05,12.75,3.1025415314657545,3.1025415314657545
2024-08-06,5.75,0.3991917324830485,0.3991917324830485
2024-08-07,5.25,0.20609531826999805,0.20609531826999805
2024-08-08,3.75,-0.3731939243691533,-0.3731939243691533
2024-08-09,2.5,-0.8559349599017794,-0.8559349599017794
2024-08-15,2.25,-0.9524831670083046,-0.9524831670083046
2024-08-19,3.0,-0.662838545688729,-0.662838545688729
2024-08-20,3.0,-0.662838545688729,-0.662838545688729
2024-08-22,5.0,0.10954711116347282,0.10954711116347282
2024-08-23,2.5,-0.8559349599017794,-0.8559349599017794
2024-08-26,2.5,-0.8559349599017794,-0.8559349599017794
2024-08-27,3.75,-0.3731939243691533,-0.3731939243691533
2024-08-28,11.5,2.6198004959331285,2.6198004959331285
2024-09-03,9.5,1.8474148390809269,1.8474148390809269
2024-09-04,10.0,2.0405112532939773,2.0405112532939773
2024-09-05,10.75,2.330155874613553,2.330155874613553
2024-09-10,3.0059814453127274,-0.6605285544053308,-0.6605285544053308
2024-09-16,2.5,-0.8559349599017794,-0.8559349599017794
2024-09-17,3.25,-0.5662903385822038,-0.5662903385822038
2024-09-18,3.5,-0.4697421314756785,-0.4697421314756785
2024-09-19,4.25,-0.18009751015610284,-0.18009751015610284
2024-09-20,3.75,-0.3731939243691533,-0.3731939243691533
2024-09-23,4.0,-0.2766457172626281,-0.2766457172626281
2024-09-24,5.0,0.10954711116347282,0.10954711116347282
2024-09-25,3.75,-0.3731939243691533,-0.3731939243691533
2024-09-30,4.25,-0.18009751015610284,-0.18009751015610284
2024-10-01,5.75,0.3991917324830485,0.3991917324830485
2024-10-02,4.25,-0.18009751015610284,-0.18009751015610284
2024-10-03,2.75,-0.7593867527952541,-0.7593867527952541
2024-10-07,6.0,0.4957399395895737,0.4957399395895737
2024-10-08,3.75,-0.3731939243691533,-0.3731939243691533
2024-10-09,2.0,-1.0490313741148298,-1.0490313741148298
2024-10-14,3.5,-0.4697421314756785,-0.4697421314756785
2024-10-16,3.5,-0.4697421314756785,-0.4697421314756785
2024-10-17,1.75,-1.1455795812213552,-1.1455795812213552
2024-10-18,2.75,-0.7593867527952541,-0.7593867527952541
2024-10-21,6.5,0.6888363538026242,0.6888363538026242
2024-10-22,2.0,-1.0490313741148298,-1.0490313741148298
2024-10-23,2.0,-1.0490313741148298,-1.0490313741148298
2024-10-24,4.25,-0.18009751015610284,-0.18009751015610284
2024-10-28,4.25,-0.18009751015610284,-0.18009751015610284
2024-10-29,5.25,0.20609531826999805,0.20609531826999805
2024-11-04,4.25,-0.18009751015610284,-0.18009751015610284
2024-11-05,3.5,-0.4697421314756785,-0.4697421314756785
2024-11-06,10.25,2.1370594604005024,2.1370594604005024
2024-11-07,5.25,0.20609531826999805,0.20609531826999805
2024-11-11,3.5,-0.4697421314756785,-0.4697421314756785
2024-11-15,5.25,0.20609531826999805,0.20609531826999805
2024-11-18,4.75,0.012998904056947596,0.012998904056947596
2024-11-19,7.75,1.1715773893352504,1.1715773893352504
2024-11-20,3.5,-0.4697421314756785,-0.4697421314756785
2024-11-21,4.0,-0.2766457172626281,-0.2766457172626281
2024-11-25,4.25,-0.18009751015610284,-0.18009751015610284
2024-11-26,2.5,-0.8559349599017794,-0.8559349599017794
2024-12-02,5.5,0.3026435253765233,0.3026435253765233
2024-12-03,4.75,0.012998904056947596,0.012998904056947596
2024-12-04,6.0,0.4957399395895737,0.4957399395895737
2024-12-05,5.25,0.20609531826999805,0.20609531826999805
2024-12-10,6.75,0.7853845609091494,0.7853845609091494
2024-12-13,3.75,-0.3731939243691533,-0.3731939243691533
2024-12-16,2.25,-0.9524831670083046,-0.9524831670083046
2024-12-17,5.0,0.10954711116347282,0.10954711116347282
2024-12-18,3.25,-0.5662903385822038,-0.5662903385822038
2024-12-23,3.0,-0.662838545688729,-0.662838545688729
2024-12-26,1.75,-1.1455795812213552,-1.1455795812213552
2024-12-27,4.5,-0.08354930304957763,-0.08354930304957763
2024-12-30,3.5,-0.4697421314756785,-0.4697421314756785
2024-12-31,2.5,-0.8559349599017794,-0.8559349599017794
2025-01-02,6.5,0.6888363538026242,0.6888363538026242
2025-01-03,2.75,-0.7593867527952541,-0.7593867527952541
2025-01-06,5.75,0.3991917324830485,0.3991917324830485
2025-01-07,3.75,-0.3731939243691533,-0.3731939243691533
2025-01-08,4.0,-0.2766457172626281,-0.2766457172626281
2025-01-09,2.75,-0.7593867527952541,-0.7593867527952541
2025-01-16,2.75,-0.7593867527952541,-0.7593867527952541
2025-01-17,3.0,-0.662838545688729,-0.662838545688729
2025-01-20,3.0,-0.662838545688729,-0.662838545688729
2025-01-21,6.75,0.7853845609091494,0.7853845609091494
2025-01-22,3.75,-0.3731939243691533,-0.3731939243691533
2025-01-23,4.5,-0.08354930304957763,-0.08354930304957763
2025-01-27,11.25,2.5232522888266034,2.5232522888266034
2025-01-28,3.75,-0.3731939243691533,-0.3731939243691533
2025-01-29,2.75,-0.7593867527952541,-0.7593867527952541
2025-02-03,5.25,0.20609531826999805,0.20609531826999805
2025-02-04,4.5,-0.08354930304957763,-0.08354930304957763
2025-02-05,4.5,-0.08354930304957763,-0.08354930304957763
2025-02-06,2.75,-0.7593867527952541,-0.7593867527952541
2025-02-11,3.5,-0.4697421314756785,-0.4697421314756785
2025-02-14,2.75,-0.7593867527952541,-0.7593867527952541
2025-02-17,2.0,-1.0490313741148298,-1.0490313741148298
2025-02-18,1.75,-1.1455795812213552,-1.1455795812213552
2025-02-19,2.5,-0.8559349599017794,-0.8559349599017794
2025-02-20,2.75,-0.7593867527952541,-0.7593867527952541
2025-02-24,2.5,-0.8559349599017794,-0.8559349599017794
2025-02-25,5.75,0.3991917324830485,0.3991917324830485
2025-02-26,3.75,-0.3731939243691533,-0.3731939243691533
2025-03-03,4.25,-0.18009751015610284,-0.18009751015610284
2025-03-04,5.75,0.3991917324830485,0.3991917324830485
2025-03-05,5.0,0.10954711116347282,0.10954711116347282
2025-03-06,5.25,0.20609531826999805,0.20609531826999805
2025-03-11,5.75,0.3991917324830485,0.3991917324830485
2025-03-17,3.25,-0.5662903385822038,-0.5662903385822038
2025-03-18,3.75,-0.3731939243691533,-0.3731939243691533
2025-03-19,3.25,-0.5662903385822038,-0.5662903385822038
2025-03-20,5.25,0.20609531826999805,0.20609531826999805
2025-03-21,4.5,-0.08354930304957763,-0.08354930304957763
2025-03-24,2.25,-0.9524831670083046,-0.9524831670083046
2025-03-25,4.75,0.012998904056947596,0.012998904056947596
2025-03-26,3.25,-0.5662903385822038,-0.5662903385822038
2025-03-31,3.5,-0.4697421314756785,-0.4697421314756785
2025-04-01,4.5,-0.08354930304957763,-0.08354930304957763
2025-04-02,6.25,0.592288146696099,0.592288146696099
2025-04-03,5.25,0.20609531826999805,0.20609531826999805
2025-04-07,16.0,4.357668223850582,4.357668223850582
2025-04-08,6.0,0.4957399395895737,0.4957399395895737
2025-04-09,15.5,4.164571809637532,4.164571809637532
2025-04-15,5.25,0.20609531826999805,0.20609531826999805
2025-04-16,5.5,0.3026435253765233,0.3026435253765233
2025-04-17,3.5,-0.4697421314756785,-0.4697421314756785
2025-04-21,3.75,-0.3731939243691533,-0.3731939243691533
2025-04-22,3.75,-0.3731939243691533,-0.3731939243691533
2025-04-23,5.5,0.3026435253765233,0.3026435253765233
2025-04-24,3.5,-0.4697421314756785,-0.4697421314756785
2025-04-28,4.5,-0.08354930304957763,-0.08354930304957763
2025-04-29,3.75,-0.3731939243691533,-0.3731939243691533
