Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-03-26,2.75,-0.29150749766607875,-0.29150749766607875
2025-03-30,5.75,0.8564953251875442,0.8564953251875442
2025-03-31,3.0,-0.19584059576161017,-0.19584059576161017
2025-04-01,3.25,-0.10017369385714157,-0.10017369385714157
2025-04-02,9.5,2.291498853754573,2.291498853754573
2025-04-03,9.25,2.1958319518501046,2.1958319518501046
2025-04-06,14.75,4.300503793748414,4.300503793748414
2025-04-07,8.75,2.004498148041167,2.004498148041167
2025-04-08,22.5,7.2661777527869384,7.2661777527869384
2025-04-09,10.75,2.769833363276916,2.769833363276916
2025-04-13,9.25,2.1958319518501046,2.1958319518501046
