Date,"Volatility of Returns (Session:US Open 7-10 ET, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-02-05,2.25,-0.9472816276829029,-0.9472816276829029
2025-02-06,4.25,-0.0973098527389145,-0.0973098527389145
2025-02-11,2.0,-1.0535280995509015,-1.0535280995509015
2025-02-14,8.0,1.4963872252810637,1.4963872252810637
2025-02-17,1.25,-1.372267515154897,-1.372267515154897
2025-02-18,1.75,-1.1597745714189,-1.1597745714189
2025-02-19,2.75,-0.7347886839469058,-0.7347886839469058
2025-02-20,3.5,-0.4160492683429102,-0.4160492683429102
2025-02-24,5.0,0.22142956286508114,0.22142956286508114
2025-02-25,5.0,0.22142956286508114,0.22142956286508114
2025-02-26,4.0,-0.20355632460691306,-0.20355632460691306
2025-03-03,3.5,-0.4160492683429102,-0.4160492683429102
2025-03-04,4.5,0.00893661912908405,0.00893661912908405
2025-03-05,6.0,0.6464154503370754,0.6464154503370754
2025-03-06,6.5,0.8589083940730724,0.8589083940730724
2025-03-11,3.75,-0.3098027964749116,-0.3098027964749116
2025-03-17,6.75,0.965154865941071,0.965154865941071
2025-03-18,3.75,-0.3098027964749116,-0.3098027964749116
2025-03-19,4.5,0.00893661912908405,0.00893661912908405
2025-03-20,4.25,-0.0973098527389145,-0.0973098527389145
2025-03-21,2.75,-0.7347886839469058,-0.7347886839469058
2025-03-24,2.0,-1.0535280995509015,-1.0535280995509015
2025-03-25,4.25,-0.0973098527389145,-0.0973098527389145
2025-03-26,2.5,-0.8410351558149044,-0.8410351558149044
2025-03-31,4.0,-0.20355632460691306,-0.20355632460691306
2025-04-01,4.25,-0.0973098527389145,-0.0973098527389145
2025-04-02,4.25,-0.0973098527389145,-0.0973098527389145
2025-04-03,10.5,2.558851943961049,2.558851943961049
2025-04-07,10.75,2.6650984158290476,2.6650984158290476
2025-04-08,13.25,3.7275631345090336,3.7275631345090336
2025-04-09,13.75,3.9400560782450307,3.9400560782450307
2025-04-15,6.75,0.965154865941071,0.965154865941071
2025-04-16,4.5,0.00893661912908405,0.00893661912908405
2025-04-17,4.5,0.00893661912908405,0.00893661912908405
2025-04-21,6.25,0.7526619222050739,0.7526619222050739
2025-04-22,3.5,-0.4160492683429102,-0.4160492683429102
2025-04-23,3.5,-0.4160492683429102,-0.4160492683429102
2025-04-24,5.0,0.22142956286508114,0.22142956286508114
2025-04-28,3.25,-0.5222957402109087,-0.5222957402109087
2025-04-29,1.75,-1.1597745714189,-1.1597745714189
2025-05-01,3.75,-0.3098027964749116,-0.3098027964749116
2025-05-05,4.5,0.00893661912908405,0.00893661912908405
2025-05-06,3.25,-0.5222957402109087,-0.5222957402109087
2025-05-07,2.0,-1.0535280995509015,-1.0535280995509015
